"Name","Clinic","Hospital","ST","VAC","Latitude","Longitude","Address","Contact","State"
"Poliklinik Ravic (Formerly Klinik Shri Sam)",1,0,0,0,5.28119,100.475,"1640 G
Jalan Bukit Tambun
14110, Simpang Ampat
Pulau Pinang","TIADA","Pulau Pinang"
"Poliklinik Yeap Sdn. Bhd",1,0,0,0,5.28105,100.476,"No 2, Tingkat Bawah
Lorong Bkt Tambun Satu, Jalan Bkt Tambun
14100, Simpang Ampat
Pulau Pinang","04-588 6882","Pulau Pinang"
"Hoh Klinik",1,0,0,0,5.28613,100.478,"1400
Main Road
14100, Simpang Ampat
Pulau Pinang","04-588 7217","Pulau Pinang"
"Klinik Besatu",1,0,0,0,5.27725,100.477,"No. 21, Taman Jentayu
Jalan Jentayu
14100, Simpang Ampat
Pulau Pinang","04-588 2803","Pulau Pinang"
"Poliklinik Perdana",1,0,0,0,5.2722,100.477,"559-E
Jalan Sungai Dua
10400, Glugor
Pulau Pinang","04-656 4473","Pulau Pinang"
"Klinik Paul",1,0,0,0,5.26788,100.476,"18, Taman Tangling
Jalan Besar
14100, Simpang Ampat
Pulau Pinang","04-588 4113","Pulau Pinang"
"Klinik Pergigian Ming Ya",1,0,0,0,5.2684,100.476,"36, Taman Tangling
Jalan Besar
14100, Simpang Ampat
Pulau Pinang","04-568 2768","Pulau Pinang"
"Union Clinic (S.A)",1,0,0,0,5.26711,100.476,"No. 7, Taman Tangling Jaya
Jalan Besar
14100, Simpang Ampat
Pulau Pinang","04-587 1048","Pulau Pinang"
"Poliklinik Bahagia",1,0,0,0,5.19925,100.495,"24, Tingkat Bawah, Taman Jawi Jaya, Sg. Jawi
Jalan Jawi Jaya 1
14200, Sungai Bakap
Pulau Pinang","04-582 9303","Pulau Pinang"
"Klinik Lim",1,0,0,0,5.1686,100.478,"3617
Jalan Che Ahmad
14200, Nibong Tebal
Pulau Pinang","04-593 1437","Pulau Pinang"
"Poliklinik Suri",1,0,0,0,5.17445,100.474,"No. 87, Taman Berjaya
Jalan Rajawali
14300, Nibong Tebal
Pulau Pinang","04-593 9152","Pulau Pinang"
"Poliklinik Perdana",1,0,0,0,5.16736,100.476,"559-E
Jalan Sungai Dua
10400, Glugor
Pulau Pinang","04-656 4473","Pulau Pinang"
"Klinik Bersatu",1,0,0,0,5.16655,100.476,"1, Taman Sentosa
Jalan Serindit
14300, Nibong Tebal
Pulau Pinang","04-593 5920","Pulau Pinang"
"Klinik Harmony",1,0,0,0,5.16643,100.476,"9, Taman Pokok Sena
Jalan Serindit
14300, Nibong Tebal
Pulau Pinang","04-594 1403","Pulau Pinang"
"Klinik Wawasan",1,0,0,0,5.16692,100.476,"9, Taman Sentosa
Jalan Serindit
14300, Nibong Tebal
Pulau Pinang","04-593 9433","Pulau Pinang"
"Khoo Clinic",1,0,0,0,5.16565,100.476,"No. 2903
Jalan Atas
14300, Nibong Tebal
Pulau Pinang","04-593 1397","Pulau Pinang"
"Singapore Children And Family Clinic",1,0,0,0,5.17692,100.482,"6, Taman Merbah
Jalan Besar
14300, Nibong Tebal
Pulau Pinang","04-646 6557","Pulau Pinang"
"Klinik Dr. Jammy Suzana",1,0,0,0,5.15143,100.489,"No. 1, Taman Ilmu
Jalan Ilmu 1
14300, Nibong Tebal
Pulau Pinang","04-594 9049","Pulau Pinang"
"Klinik Marik",1,0,0,0,5.14606,100.471,"Taman Fajar, Permatang Keling, 16
Jalan Permatang Keling
14300, Nibong Tebal
Pulau Pinang","04-594 1799","Pulau Pinang"
"Klinik Shri Sam Sdn. Bhd.",1,0,0,0,5.23039,100.492,"1407
Jalan Besar
14200, Sungai Bakap
Pulau Pinang","04-593 1437","Pulau Pinang"
"Klinik Pergigian Lim Bersaudara",1,0,0,0,5.23293,100.491,"No. 3617
Jalan Che Ahmad
14300, Nibong Tebal
Pulau Pinang","04-593 1437","Pulau Pinang"
"Klinik Perubatan Mutiara",1,0,0,0,5.50078,100.43,"1752, Tingkat Bawah, Taman Sri Indah
Jalan Datok.Hj.Ahmad Badawi
13200, Kepala Batas
Pulau Pinang","04-575 1434","Pulau Pinang"
"Poliklinik Dr.Azhar & Rakan-Rakan",1,0,0,0,5.51523,100.425,"No. 1510, Tingkat Bawah, Taman Arowana
Jalan Permatang Pauh
13500, Permatang Pauh
Pulau Pinang","04-398 8180","Pulau Pinang"
"Klinik Joseph",1,0,0,0,5.51333,100.405,"G-06, Taman Permatang Sintok
Lorong Sintok 3
13100, Simpang Ampat
Pulau Pinang","04-575 5658","Pulau Pinang"
"Klinik Sam",1,0,0,0,5.51655,100.422,"1325, Taman Sepakat
Lorong Melinjai
13200, Kepala Batas
Pulau Pinang","TIADA","Pulau Pinang"
"Klinik Bersatu",1,0,0,0,5.51863,100.426,"Jalan Kedah
13200, Kepala Batas
Pulau Pinang","TIADA","Pulau Pinang"
"Klinik Berjaya",1,0,0,0,5.51779,100.426,"No. 731
Jalan Perak
13200, Kepala Batas
Pulau Pinang","04-575 1546","Pulau Pinang"
"Klinik Pergigian Kepala Batas",1,0,0,0,5.51724,100.431,"25
Jalan Bertam
13200, Kepala Batas
Pulau Pinang","04-575 3460","Pulau Pinang"
"Klinik Bertam",1,0,0,0,5.51658,100.433,"2130, Wisma Sheikh Abdullah Fahim
Jalan Bertam
13200, Kepala Batas
Pulau Pinang","04-574 1791","Pulau Pinang"
"Klinik Impiana",1,0,0,0,5.51596,100.431,"13, Pusat Perniagaan Kepala Batas
Jalan Usahawan 4
13200, Kepala Batas
Pulau Pinang","04-575 4937","Pulau Pinang"
"Klinik Dr. Roslan Kuala Muda",1,0,0,0,5.5732,100.34,"1221, Plot 809, Kuala Muda
13310, Penaga
Pulau Pinang","04-579 4609","Pulau Pinang"
"Klinik Dr. Rozi",1,0,0,0,5.49313,100.384,"1665
Jalan Telok Air Tawar
13050, Butterworth
Pulau Pinang","04-351 7129","Pulau Pinang"
"Poliklinik Teluk Air Tawar",1,0,0,0,5.47428,100.383,"12
Jalan Aman
13050, Butterworth
Pulau Pinang","04-351 1437","Pulau Pinang"
"Klinik Bersatu",1,0,0,0,5.4777,100.384,"Jalan Teluk Air Tawar
13050, Butterworth
Pulau Pinang","04-351 7054","Pulau Pinang"
"Klinik Putra",1,0,0,0,5.526,100.435,"No. 34, Taman Bertam Indah
Lorong Bertam Indah
13200, Kepala Batas
Pulau Pinang","04-537 7484","Pulau Pinang"
"Klinik Bersatu",1,0,0,0,5.51915,100.436,"6, Taman Bertam Indah
Lorong Bertam Indah 1/5
13500, Kepala Batas
Pulau Pinang","TIADA","Pulau Pinang"
"Poliklinik Bestari",1,0,0,0,5.51999,100.435,"No 20
Lorong Pauh Jaya 1/1
13700, Prai
Pulau Pinang","04-399 3636","Pulau Pinang"
"Klinik Pergigian Wan Harzita",1,0,0,0,5.51736,100.449,"No 37-A, Taman Bertam Indah
Lorong Bertam Indah 4/9
13200, Kepala Batas
Pulau Pinang","TIADA","Pulau Pinang"
"Pusat Diagnostik Anda",1,0,0,0,5.51701,100.449,"No 42, Pusat Bandar Bertam Perdana
Jalan Dagangan 3
13200, Kepala Batas
Pulau Pinang","04-578 0577","Pulau Pinang"
"Klinik Dr. Rashidah",1,0,0,0,5.49293,100.452,"1737
Lorong Pokok Sena, Jln Pongsu Seribu
13200, Kepala Batas
Pulau Pinang","04-575 5078","Pulau Pinang"
"Klinik Keluarga",1,0,0,0,5.49305,100.452,"1727, Taman Pokok Sena
13200, Kepala Batas
Pulau Pinang","04-575 2622","Pulau Pinang"
"Poliklinik Dr. Azhar & Rakan-Rakan",1,0,0,0,5.48243,100.495,"D1 & D4, Komplek Tasek Glugor
13300, Tasek Gelugur
Pulau Pinang","04-573 3377","Pulau Pinang"
"Klinik Bersatu",1,0,0,0,5.4795,100.494,"A.G.15
Lorong Pasar 1
133100, Tasek Gelugur
Pulau Pinang","04-573 7108","Pulau Pinang"
"Klinik Shan",1,0,0,0,5.48109,100.496,"12572
Jalan Raya
13300, Tasek Gelugur
Pulau Pinang","TIADA","Pulau Pinang"
"Klinik Inthira & Joe Fernandez",1,0,0,0,5.47866,100.499,"2839
Jalan Tasek Gelugor
13300, Tasek Gelugur
Pulau Pinang","04-573 1631","Pulau Pinang"
"Klinik Dr. Wan Noor",1,0,0,0,5.44625,100.432,"No 7, Taman Seri Murni
Lorong Seri Murni 2
13800, Butterworth
Pulau Pinang","04-356 3635","Pulau Pinang"
"Klinik Dr. Shobri",1,0,0,0,5.43766,100.43,"5, Taman Desa Murni
13800, Butterworth
Pulau Pinang","04-356 3022","Pulau Pinang"
"Klinik Seri Indah",1,0,0,0,5.277,100.271,"16-G
Jalan Permatang Damar Laut
11950, Bayan Lepas
Pulau Pinang","04-626 1070","Pulau Pinang"
"Klinik Aman",1,0,0,0,5.41314,100.314,"603
Jalan Dato Keramat
11700, George Town
Pulau Pinang","04-229 1844","Pulau Pinang"
"Poliklinik Pan Medic",1,0,0,0,5.41198,100.322,"249
Jalan Dato Keramat
10150, George Town
Pulau Pinang","04-829 1499","Pulau Pinang"
"Penang X-Ray Specialist Klinik",1,0,0,0,5.41255,100.321,"316-H
Jalan Dato Keramat
10150, George Town
Pulau Pinang","04-228 9989","Pulau Pinang"
"Klinik Pertama",1,0,0,0,5.41227,100.32,"331
Jalan Dato Keramat
10150, George Town
Pulau Pinang","04-643 4085","Pulau Pinang"
"Klinik Pakar Mata Shaik",1,0,0,0,5.41223,100.32,"331, 1St Floor
Jalan Dato Keramat
10150, George Town
Pulau Pinang","04-228 6272","Pulau Pinang"
"Lim'S Dental Surgery",1,0,0,0,5.41289,100.32,"356
Jalan Dato Keramat
10150, George Town
Pulau Pinang","04-229 8075","Pulau Pinang"
"Klinik Seri Pulau",1,0,0,0,5.40929,100.316,"1-1-3
Jalan P. Ramli
10460, George Town
Pulau Pinang","04-282 8113","Pulau Pinang"
"Klinik Aman Mehar",1,0,0,0,5.39569,100.315,"381-A-G-2
Jalan Perak
11600, George Town
Pulau Pinang","04-281 6166","Pulau Pinang"
"City Poliklinik",1,0,0,0,5.39552,100.315,"381 A-G-5
Jalan Perak
11600, George Town
Pulau Pinang","04-282 2168","Pulau Pinang"
"Klinik Pergigian Ming",1,0,0,0,5.39489,100.314,"380
Jalan Perak
11600
Pulau Pinang","04-282 2699","Pulau Pinang"
"Klinik Narin",1,0,0,0,5.39288,100.314,"No. 402D
Jalan Perak
11600, George Town
Pulau Pinang","04-283 3743","Pulau Pinang"
"Klinik P.M.A (Penang Medical Associates)",1,0,0,0,5.39268,100.314,"462
Jalan Jelutong
11600, George Town
Pulau Pinang","04-282 4961","Pulau Pinang"
"Klinik Bersatu Jelutong",1,0,0,0,5.38901,100.313,"605
Jalan Jelutong
11600, George Town
Pulau Pinang","04-655 3164","Pulau Pinang"
"Klinik Sentosa Sdn. Bhd",1,0,0,0,5.38613,100.313,"15-D
Lengkok Dumbar
11600, George Town
Pulau Pinang","04-658 2772","Pulau Pinang"
"Klinik Dr. Gigi Bhar Dental Surgery",1,0,0,0,5.38622,100.313,"15-B
Lengkok Dumbar
11600, George Town
Pulau Pinang","04-398 8919","Pulau Pinang"
"Klinik Cheng Ghee",1,0,0,0,5.38774,100.313,"598 J
Jalan Jelutong
11600, George Town
Pulau Pinang","04-262 6018","Pulau Pinang"
"Klinik Lim Siew Kim",1,0,0,0,5.38875,100.313,"596 B
Jalan Jelutong
11600, George Town
Pulau Pinang","04-658 5522","Pulau Pinang"
"Klinik Salahudin",1,0,0,0,5.3888,100.313,"No. 596
Jalan Jelutong
11600, Jelutong
Pulau Pinang","04-657 8909","Pulau Pinang"
"Klinik Batu Lanchang 24 Jam",1,0,0,0,5.39162,100.312,"12 F
Jalan Tan Sri Teh Ewe Lim
11600, George Town
Pulau Pinang","04-282 5282","Pulau Pinang"
"Liang Dental Surgery",1,0,0,0,5.39165,100.312,"52A
Jalan Batu Lancang
11600
Pulau Pinang","04-282 6136","Pulau Pinang"
"Koe Heart Specialist & Physician",1,0,0,0,5.3917,100.312,"14-D
Jalan Tan Sri Teh Ewe Lim
11600, George Town
Pulau Pinang","04-282 4245","Pulau Pinang"
"Ong & Lim Dental Surgery",1,0,0,0,5.39171,100.312,"14E
Jalan Batu Lancang
11600
Pulau Pinang","04-282 3731","Pulau Pinang"
"Loh Child Specialist Clinic",1,0,0,0,5.39261,100.308,"84B
Jalan Tan Sri Ewe Lim
11600, George Town
Pulau Pinang","04-282 4582","Pulau Pinang"
"Poliklinik Alex",1,0,0,0,5.39236,100.307,"139
Jalan Tan Sri Teh Ewe Lim
11600, George Town
Pulau Pinang","04-657 7137","Pulau Pinang"
"Klinik Goh",1,0,0,0,5.39236,100.307,"139C
Jalan Tan Sri Teh Ewe Lim
11600, George Town
Pulau Pinang","04-658 3388","Pulau Pinang"
"Neoh Dental Surgery",1,0,0,0,5.39636,100.316,"41-1
Jalan Lenggong
11600
Pulau Pinang","04-281 8299","Pulau Pinang"
"Jelutong Poliklinik Khoo",1,0,0,0,5.3977,100.319,"236
Jalan Jelutong
11600, George Town
Pulau Pinang","04-281 3837","Pulau Pinang"
"Klinik West Jelutong",1,0,0,0,5.40046,100.322,"No. 132D
Jalan Perak
11600, George Town
Pulau Pinang","04-281 2125","Pulau Pinang"
"Klinik Metro",1,0,0,0,5.41393,100.328,"139C
Jalan Tan Sri Teh Ewe Lim
11600, George Town
Pulau Pinang","04-423 8888","Pulau Pinang"
"Tan Dental Surgery",1,0,0,0,5.41728,100.33,"2 E
Jalan Burma
10050, George Town
Pulau Pinang","04-263 3091","Pulau Pinang"
"Klinik Comfort",1,0,0,0,5.41868,100.328,"131
Jalan Burma
10050, George Town
Pulau Pinang","04-227 1828","Pulau Pinang"
"Klinik Pergigian Sk",1,0,0,0,5.41917,100.324,"26. B
Lorong Abu Siti
10400, George Town
Pulau Pinang","04-644 6298","Pulau Pinang"
"Lim Skin Specialist Clinic",1,0,0,0,5.41977,100.325,"14-A
Lorong Abu Siti
10400, George Town
Pulau Pinang","04-226 3767","Pulau Pinang"
"Yeoh Dental Surgery",1,0,0,0,5.41981,100.325,"14, 1St Floor
Lorong Abu Siti
10400, George Town
Pulau Pinang","04-226 3555","Pulau Pinang"
"Klinik Teng",1,0,0,0,5.41841,100.339,"86-88
Lebuh China
10200, George Town
Pulau Pinang","04-262 3808","Pulau Pinang"
"Klinik Perubatan The Pearl",1,0,0,0,5.41659,100.339,"No. 99, Tingkat Bawah
Lebuh King
11200, George Town
Pulau Pinang","04-262 7295","Pulau Pinang"
"Poliklinik Sharma",1,0,0,0,5.46554,100.291,"2-G
Jalan Tanjung Bungah
11200, George Town
Pulau Pinang","04-899 3858","Pulau Pinang"
"Klinik Ferringhi",1,0,0,0,5.47008,100.245,"No. 46B
11100, Batu Ferringgi
Pulau Pinang","TIADA","Pulau Pinang"
"Klinik Pergigian K K Ong",1,0,0,0,5.4514,100.306,"125F-P, Desa Tanjong
Jalan Tanjong Tokong
10470
Pulau Pinang","04-899 1469","Pulau Pinang"
"Tanjung Dental Surgery",1,0,0,0,5.45152,100.306,"125-L, 1St Floor
Jalan Tanjung Tokong
10470
Pulau Pinang","04-899 5918","Pulau Pinang"
"Klinik Malaysia",1,0,0,0,5.32698,100.294,"21
Lorong Kg. Jawa
11950, Bayan Baru
Pulau Pinang","04-643 3305","Pulau Pinang"
"Klinik K. Nadeesan",1,0,0,0,5.32631,100.293,"No. 23
Solok Kampung Jawa 1
11900, Bayan Baru
Pulau Pinang","04-644 4778","Pulau Pinang"
"Klinik Team Medic",1,0,0,0,5.32694,100.294,"2
Solok Kampung Jawa 2
11950, Bayan Baru
Pulau Pinang","04-643 9448","Pulau Pinang"
"Intan Poliklinik",1,0,0,0,5.32334,100.291,"4
Jalan Sungai Nibong
11950, Bayan Baru
Pulau Pinang","04-646 4797","Pulau Pinang"
"Klinik Pertama",1,0,0,0,5.36661,100.311,"2516 - A - G - 11, Flat Koperasi
Jalan Sultan Azlan Shah
10150, Glugor
Pulau Pinang","04-658 3093","Pulau Pinang"
"Klinik Zainal",1,0,0,0,5.33699,100.299,"247-D
11900, Sungai Nibung,Glugor
Pulau Pinang","04-643 4330","Pulau Pinang"
"Klinik Pergigian Chin",1,0,0,0,5.3317,100.297,"B303-1 & 2, Krystal Point
Jalan Sultan Azlan Shah
11900, Sungai Nibung
Pulau Pinang","04-645 1005","Pulau Pinang"
"Klinik Krystal",1,0,0,0,5.33203,100.296,"303-01-09, Krystal Point
Jalan Sultan Azlan Shah
11900, Bayan Lepas
Pulau Pinang","04-643 2231","Pulau Pinang"
"Poliklinik Pan-Medic",1,0,0,0,5.33232,100.296,"303-01-04, Krystal Point
Jln Sultan Azlan Shah
11900, Bayan Lepas
Pulau Pinang","04-646 6975","Pulau Pinang"
"Sri Pelangi Medical Centre",1,0,0,0,5.33308,100.288,"No 22, Bkt Jambul
Jalan Tun Dr. Awang
11900, Bayan Lepas
Pulau Pinang","04-642 0366","Pulau Pinang"
"Klinik Pakar Wanita Tan",1,0,0,0,5.33303,100.288,"38
Jalan Tun Dr. Awang
11900, Bukit Jambul
Pulau Pinang","04-646 8703","Pulau Pinang"
"Poliklinik Desa Permai",1,0,0,0,5.34994,100.3,"No. 34, Desa Permai Indah
Lorong Helang 2
11700, Glugor
Pulau Pinang","04-656 4345","Pulau Pinang"
"Klinik Perubatan Tanah Melayu",1,0,0,0,5.33024,100.294,"1P
Jalan Sungai Nibong
11900, Bayan Lepas
Pulau Pinang","04-640 5599","Pulau Pinang"
"Klinik Halbans",1,0,0,0,5.37511,100.399,"36
Jalan Prai Jaya 4
13700, Prai
Pulau Pinang","04-390 2451","Pulau Pinang"
"Klinik Sri Pinang Dan Surgeri",1,0,0,0,5.3986,100.329,"No. 42, Tingkat Bawah
Lebuh Sungai Pinang
11600, Sungai Pinang
Pulau Pinang","04-282 8810","Pulau Pinang"
"Ong Specialist & Counselling Center",1,0,0,0,5.3978,100.328,"8-G
Lebuh Sg. Pinang 1
11600, Jelutong
Pulau Pinang","04-283 8178","Pulau Pinang"
"Klinik Pergigian Ewe",1,0,0,0,5.4041,100.286,"29-G, Mukim 13
11500, Ayer Itam
Pulau Pinang","04-282 3731","Pulau Pinang"
"Poliklinik Resevoir Garden",1,0,0,0,5.4046,100.287,"10-I
Jalan Air Itam
11500, Ayer Itam
Pulau Pinang","04-823 8787","Pulau Pinang"
"Klinik Yong & Ng",1,0,0,0,5.40449,100.291,"1-E, Mukim 13
Jalan Air Itam
11400, Ayer Itam
Pulau Pinang","04-828 8470","Pulau Pinang"
"Klinik Bersatu Rifle Range",1,0,0,0,5.41018,100.291,"Block H-4, Rifle Range Flats
Jalan Rifle Range
11400, George Town
Pulau Pinang","04-829 7796","Pulau Pinang"
"Koon Teik Clinic",1,0,0,0,5.41047,100.291,"G-0-9, Rifle Range Flats
Jalan Pdg. Tembak
10150, Ayer Itam
Pulau Pinang","04-828 8015","Pulau Pinang"
"Khong Klinik",1,0,0,0,5.41072,100.291,"F 16, Rifle Range Flats
Jalan Pdg. Tembak
11400, Ayer Itam
Pulau Pinang","04-828 5652","Pulau Pinang"
"Klinik Sidhu",1,0,0,0,5.38548,100.284,"4E-01-10
Jalan Semarak Api
11500, Ayer Itam
Pulau Pinang","04-828 4555","Pulau Pinang"
"Klinik Utama",1,0,0,0,5.39834,100.285,"20, Kampung Melayu
Jalan Pisang Emas
11500, Ayer Itam
Pulau Pinang","04-828 1754","Pulau Pinang"
"Klinik Singapore",1,0,0,0,5.39852,100.288,"288A-1-11
Jalan Thean Teik
11500, Ayer Itam
Pulau Pinang","04-828 7592","Pulau Pinang"
"Klinik Special",1,0,0,0,5.39718,100.288,"288D-01-02, Fortune Court
Jalan Thean Teik
11500, Ayer Itam
Pulau Pinang","04-829 5955","Pulau Pinang"
"Bandar Baru Dental Surgery",1,0,0,0,5.39727,100.288,"288-D-1-4
Jalan Thean Tek
11500, George Town
Pulau Pinang","04-828 1114","Pulau Pinang"
"Klinik Pakar Kanak-Kanak Teow",1,0,0,0,5.39762,100.288,"288 D-1-10, Fortune Court
Jalan Thean Teik
11500, Ayer Itam
Pulau Pinang","04-828 5399","Pulau Pinang"
"Poliklinik Dr. Loo",1,0,0,0,5.39122,100.284,"Blok 2C-01-02
Medan Angsana 1
11500, Ayer Itam
Pulau Pinang","04-829 7054","Pulau Pinang"
"Peace Polyclinic",1,0,0,0,5.39105,100.284,"81
Lorong Selamat
10400, Ayer Itam
Pulau Pinang","04-227 4541","Pulau Pinang"
"Klinik K.G.Mah",1,0,0,0,5.38884,100.284,"211-A
Jalan Angsana
11500, Ayer Itam
Pulau Pinang","04-827 1822","Pulau Pinang"
"Poliklinik P.Sellan",1,0,0,0,5.38842,100.284,"No. 29
Jalan Angsana
11500, Ayer Itam
Pulau Pinang","04-827 2877","Pulau Pinang"
"Klinik Pergigian Daniel Cheong",1,0,0,0,5.38896,100.305,"17-D, Tingkat Satu, Ijm Shoplots, Taman Seri Damai
Lebuhraya Batu Lancang
11600, George Town
Pulau Pinang","04-657 7668","Pulau Pinang"
"Asia Klinik",1,0,0,0,5.38921,100.306,"19-D, Taman Seri Damai
Lebuhraya Batu Lancang
11600, George Town
Pulau Pinang","04-657 0376","Pulau Pinang"
"Klinik Dr. Ong Too",1,0,0,0,5.38911,100.306,"19-D, 2Nd Floor, Taman Seri Damai
Lebuhraya Batu Lancang
11600, George Town
Pulau Pinang","04-657 0376","Pulau Pinang"
"Klinik Green Lane",1,0,0,0,5.38929,100.303,"88K
Jalan Masjid Negeri
11600, George Town
Pulau Pinang","04-655 4058","Pulau Pinang"
"Sijung Diagnostic Healthcare Sdn Bhd",1,0,0,0,5.41454,100.329,"456
Jalan Penang
10000, George Town
Pulau Pinang","TIADA","Pulau Pinang"
"Choong Dispensary",1,0,0,0,5.41522,100.335,"147
Lebuh Carnavon
10100, George Town
Pulau Pinang","04-261 0701","Pulau Pinang"
"Lim Dispensary",1,0,0,0,5.41993,100.331,"25
Jalan Dato Koyah
10050, George Town
Pulau Pinang","04-263 3729","Pulau Pinang"
"Klinik United Sdn. Bhd",1,0,0,0,5.41564,100.333,"130
Jalan Pintal Tali
10100, George Town
Pulau Pinang","04-261 4684","Pulau Pinang"
"Kheng Dental Care Centre",1,0,0,0,5.43246,100.302,"7 F-1, Asas Centre
Jalan Gottlieb
10350
Pulau Pinang","04-228 1331","Pulau Pinang"
"Klinik Kt Ooi",1,0,0,0,5.42134,100.331,"98
Jalan Argyll
10050, George Town
Pulau Pinang","04-263 9468","Pulau Pinang"
"Koh Dental Surgery",1,0,0,0,5.42051,100.332,"12
Jalan Argyll
10050
Pulau Pinang","04-263 1690","Pulau Pinang"
"Ong & Lim Dental Surgery",1,0,0,0,5.41869,100.332,"185A
Lebuh Campbell
10100
Pulau Pinang","04-261 9119","Pulau Pinang"
"Chua Dental Surgery",1,0,0,0,5.41403,100.338,"302
Lebuh Pantai
10300
Pulau Pinang","04-261 4517","Pulau Pinang"
"Klinik England",1,0,0,0,5.42185,100.331,"64
Jalan Sri Bahari
10050, George Town
Pulau Pinang","017-478 6269","Pulau Pinang"
"Ooi Kwee Lim Polyclinic",1,0,0,0,5.41606,100.332,"9
Jalan Sungai Ujong
10100, George Town
Pulau Pinang","04-261 5497","Pulau Pinang"
"Burma Klinik",1,0,0,0,5.4324,100.311,"306D
Jalan Burmah
10350, George Town
Pulau Pinang","04-228 8189","Pulau Pinang"
"Luke Klinik",1,0,0,0,5.43237,100.311,"306C
Jalan Burmah
10350, George Town
Pulau Pinang","04-226 2866","Pulau Pinang"
"Ang Dental Surgery",1,0,0,0,5.43259,100.311,"5
Lintang Burma
10250
Pulau Pinang","04-228 1127","Pulau Pinang"
"Klinik Koay",1,0,0,0,5.43204,100.312,"296
Jalan Burma
10350, George Town
Pulau Pinang","04-227 1215","Pulau Pinang"
"Klinik Joel",1,0,0,0,5.43211,100.31,"413-A
Jalan Burma
10350, George Town
Pulau Pinang","04-226 8826","Pulau Pinang"
"Goh Dental Surgery",1,0,0,0,5.43205,100.311,"407
Jalan Burmah
10350, George Town
Pulau Pinang","04-228 7060","Pulau Pinang"
"Poliklinik Mega",1,0,0,0,5.41609,100.323,"6
Jalan Naning
10400
Pulau Pinang","04-227 5619","Pulau Pinang"
"Eva Dental Surgery",1,0,0,0,5.43422,100.306,"No 30
Persiaran Midlands
10250, George Town
Pulau Pinang","04-227 5848","Pulau Pinang"
"Hyperbaric Oxygen Therapy & Wound Centre",1,0,0,0,5.41758,100.32,"125-A, Wisma Getah
Jalan Macalister
10400, George Town
Pulau Pinang","04-210 8310","Pulau Pinang"
"Choo Dental Surgery",1,0,0,0,5.41484,100.328,"52A
Jalan Macalister
10400
Pulau Pinang","04-227 6775","Pulau Pinang"
"Tan Medical Clinic",1,0,0,0,5.41719,100.324,"59
Jalan Ranggon
10400, George Town
Pulau Pinang","04-226 3860","Pulau Pinang"
"Nippon Surgical Clinic",1,0,0,0,5.41749,100.325,"53-A
Jalan Ranggon
10400, George Town
Pulau Pinang","04-226 2166","Pulau Pinang"
"Klinik Pergigian Central",1,0,0,0,5.45252,100.304,"30
Jalan Fettes
11200, Tanjong Bungah
Pulau Pinang","04-890 2528","Pulau Pinang"
"Poliklinik Yik",1,0,0,0,5.45235,100.304,"30
Jalan Fettes
11200, Tanjong Bungah
Pulau Pinang","04-890 4322","Pulau Pinang"
"Poliklinik Teng",1,0,0,0,5.45114,100.305,"Prima Tanjung
Jalan Fettes
11200, Tanjong Tokong
Pulau Pinang","04-899 0766","Pulau Pinang"
"Klinik Fong",1,0,0,0,5.45083,100.305,"98-G-42, Prima Tanjung
Jalan Fettes
10470, Tanjong Tokong
Pulau Pinang","TIADA","Pulau Pinang"
"Tejani Medical Clinic",1,0,0,0,5.46567,100.284,"547-M
Jalan Tanjung Bunga
11200
Pulau Pinang","04-890 3999","Pulau Pinang"
