"Name","Clinic","Hospital","ST","VAC","Latitude","Longitude","Address","Contact","State"
"Meridian Dental Surgery",1,0,0,0,5.46644,100.293,"598-02-46
Jalan Tanjung Bunga
11200
Pulau Pinang","04-899 5907","Pulau Pinang"
"Looi Orthodontic Clinic",1,0,0,0,5.43395,100.304,"390
Jalan Burma
10350, George Town
Pulau Pinang","04-229 4248","Pulau Pinang"
"Poliklinik Chiah",1,0,0,0,5.43387,100.303,"1
Jalan Gottlieb
10350, George Town
Pulau Pinang","04-226 6478","Pulau Pinang"
"Singapore Dental Surgery",1,0,0,0,5.43387,100.303,"1A
Jalan Gottlieb
10350, George Town
Pulau Pinang","04-227 6897","Pulau Pinang"
"Singapore Women'S Specialist Centre",1,0,0,0,5.43249,100.306,"2-B
Jalan Brown
10350, George Town
Pulau Pinang","04-228 0833","Pulau Pinang"
"Oh Medical Klinik",1,0,0,0,5.43085,100.314,"14
Lorong Burma
10250, George Town
Pulau Pinang","TIADA","Pulau Pinang"
"Klinik Pakar Kanak-Kanak Choo",1,0,0,0,5.43092,100.314,"18
Lorong Burma
10250, George Town
Pulau Pinang","04-227 5731","Pulau Pinang"
"Lau Dental Surgery",1,0,0,0,5.43008,100.312,"15
Solok Moulmein
10350, Pulau Tikus
Pulau Pinang","04-226 6163","Pulau Pinang"
"Phoon Dental Surgery",1,0,0,0,5.40338,100.309,"71G
Jalan Terengganu
10460, George Town
Pulau Pinang","04-281 4384","Pulau Pinang"
"Klinik Singapore",1,0,0,0,5.40339,100.309,"71-F
Jalan Terengganu
10460, Ayer Itam
Pulau Pinang","04-281 0114","Pulau Pinang"
"Klinik Shanti",1,0,0,0,5.40388,100.309,"75F
Jalan Terengganu
10460, George Town
Pulau Pinang","04-281 2582","Pulau Pinang"
"Klinik Kulit Dan Leser Leh",1,0,0,0,5.42854,100.315,"No 202D
Jalan Burma
10350, George Town
Pulau Pinang","04-227 2120","Pulau Pinang"
"Klinik Kanak-Kanak Goh",1,0,0,0,5.42848,100.315,"202 C
Jalan Burma
10350, George Town
Pulau Pinang","04-226 5630","Pulau Pinang"
"Dr. Kk Ng Women Specialist Centre",1,0,0,0,5.42844,100.315,"202  Ground Floor
Jalan Burma
10350, George Town
Pulau Pinang","016-417 0456","Pulau Pinang"
"Ht Ong Heart Clinic",1,0,0,0,5.42767,100.315,"251 C
Jalan Burma
10350, George Town
Pulau Pinang","04-229 2875","Pulau Pinang"
"Lim Dental Surgery",1,0,0,0,5.42758,100.315,"3
Lenkok Burma
13500, Bukit Mertajam
Pulau Pinang","04-229 8686","Pulau Pinang"
"Klinik Tropika Sdn. Bhd",1,0,0,0,5.42456,100.32,"231-E
Jalan Burma
10050, George Town
Pulau Pinang","04-226 6196","Pulau Pinang"
"Oh Eye Clinic & Surgery",1,0,0,0,5.41829,100.325,"229-G
Jalan Burma
10050, George Town
Pulau Pinang","04-227 4471","Pulau Pinang"
"Huang Dental Clinic",1,0,0,0,5.42332,100.321,"221B
Jalan Burma
10050, George Town
Pulau Pinang","04-227 1125","Pulau Pinang"
"Poliklinik Mutiara",1,0,0,0,5.4618,100.308,"No. 42, Tingkat Bawah
Lebuh Sungai Pinang
11600, Sungai Pinang
Pulau Pinang","04-890 9508","Pulau Pinang"
"Klinik Khoo",1,0,0,0,5.40664,100.332,"300
Pengkalan Weld
10300, George Town
Pulau Pinang","04-261 0489","Pulau Pinang"
"Poliklinik Mah",1,0,0,0,5.41065,100.336,"123-G-3
Pengkalan Weld
10300, George Town
Pulau Pinang","04-263 5705","Pulau Pinang"
"K.L. Ong Specialist Clinic",1,0,0,0,5.43264,100.313,"58-4-2, Fortune Heights
Jalan Contonment
10250, George Town
Pulau Pinang","04-229 0168","Pulau Pinang"
"Geh Surgical Centre",1,0,0,0,5.43245,100.312,"37-G
Jalan Cantonment
10250, George Town
Pulau Pinang","04-226 9192","Pulau Pinang"
"Guan Klinik",1,0,0,0,5.40211,100.278,"616 K
Jalan Paya Terubong
11500, Ayer Itam
Pulau Pinang","04-828 6535","Pulau Pinang"
"Klinik Bersatu 24 Jam Air Itam",1,0,0,0,5.40206,100.277,"No. 607 H, Tingkat Bawah
Jalan Balik Pulau
11500, Ayer Itam
Pulau Pinang","04-828 8625","Pulau Pinang"
"Klinik 1 Utama",1,0,0,0,5.40158,100.277,"616-D
Jalan Pasar
11500, Bukit Mertajam
Pulau Pinang","04-828 6233","Pulau Pinang"
"Klinik Union (Pg) 16 Jam",1,0,0,0,5.39347,100.277,"1228L, Desa Permata
Jalan Paya Terubong
11500, Paya Terubung
Pulau Pinang","04-829 6122","Pulau Pinang"
"Klinik Pergigian Desa Permata",1,0,0,0,5.39367,100.277,"8
Jalan Paya Terubong
11060, Paya Terubung
Pulau Pinang","04-828 4695","Pulau Pinang"
"Klinik Pergigian K K Tan",1,0,0,0,5.38928,100.281,"65B, 1St Floor
Lintang Angsana
11500, Ayer Itam
Pulau Pinang","04-828 3563","Pulau Pinang"
"Poliklinik & Klinik Pakar Wanita Qoay",1,0,0,0,5.38867,100.282,"40 A
Lintang Angsana
11500, Ayer Itam
Pulau Pinang","04-826 0813","Pulau Pinang"
"Klinik Siti",1,0,0,0,5.36845,100.309,"1-B, Brown Garden
Jalan Permai
11700, Glugor
Pulau Pinang","04-655 3630","Pulau Pinang"
"Island Dental Surgery",1,0,0,0,5.38262,100.304,"1M, Tingkat Satu, Island Glades
Lorong Delima 5
11700, Glugor
Pulau Pinang","04-657 1402","Pulau Pinang"
"Poliklinik Pan_Medic",1,0,0,0,5.38892,100.282,"51A
Lintang Angsana
11500, Ayer Itam
Pulau Pinang","04-829 1499","Pulau Pinang"
"Khor Dental Surgery",1,0,0,0,5.38984,100.285,"Block 2G-01-17
Medan Angsana Satu
11500, Ayer Itam
Pulau Pinang","04-826 3093","Pulau Pinang"
"Island Dental Surgery",1,0,0,0,5.38888,100.282,"48-B, Tingkat Satu
Lintang Angsana
11500, Ayer Itam
Pulau Pinang","04-826 1254","Pulau Pinang"
"E-Heart & Health Scan Centre",1,0,0,0,5.37635,100.315,"Lot 1-02-18, E Gate
Lebuh Tunku Kudin 2
11700, Glugor
Pulau Pinang","04-377 6006","Pulau Pinang"
"Ooi Dental Surgery",1,0,0,0,5.40181,100.278,"6161 E
Jalan Paya Terubong
11500, Ayer Itam
Pulau Pinang","04-828 3364","Pulau Pinang"
"Poliklinik See",1,0,0,0,5.4755,100.253,"3
Lorong Sungai Emas
11100, Batu Ferringgi
Pulau Pinang","04-885 1168","Pulau Pinang"
"Klinik Kulit Ong",1,0,0,0,5.42042,100.326,"106
Jalan Burma
10050, George Town
Pulau Pinang","04-227 0425","Pulau Pinang"
"Klinik Sada",1,0,0,0,5.41935,100.341,"13
Jalan Penang
10200, George Town
Pulau Pinang","04-261 9313","Pulau Pinang"
"Klinik Dr. Ng S. G.",1,0,0,0,5.43804,100.381,"6694
Jalan Bagan Ajam
13000, Butterworth
Pulau Pinang","04-331 7318","Pulau Pinang"
"Lawrence Dental Surgery",1,0,0,0,5.43793,100.381,"No 6690, Ground Floor
Jalan Bagan Ajam
13000, Butterworth
Pulau Pinang","04-331 7319","Pulau Pinang"
"Poliklinik Ropheka",1,0,0,0,5.43623,100.381,"No. 7164, Taman Bagan Ajam
Jalan Bagan Ajam
13000, Butterworth
Pulau Pinang","04-331 9866","Pulau Pinang"
"Poliklinik Hl",1,0,0,0,5.43606,100.381,"No. 12, Taman Bukit Minyak
Jalan Bukit Minyak 3
14000, Bukit Mertajam
Pulau Pinang","04-324 7161","Pulau Pinang"
"Klinik 1 Utama",1,0,0,0,5.43341,100.386,"6879
Jalan Raja Uda
13400, Butterworth
Pulau Pinang","04-538 5372","Pulau Pinang"
"Klinik Yeoh Oon Theam Sdn. Bhd.",1,0,0,0,5.42527,100.383,"6228
Jalan Raja Uda
12300, Butterworth
Pulau Pinang","TIADA","Pulau Pinang"
"Klinik Pergigian Eow",1,0,0,0,5.43033,100.384,"7373
Jalan Raja Uda
12300, Butterworth
Pulau Pinang","04-333 3112","Pulau Pinang"
"Klinik Koh",1,0,0,0,5.43491,100.385,"6640
Jalan Raja Uda
12300, Butterworth
Pulau Pinang","04-331 0668","Pulau Pinang"
"Klinik Pergigian Goh",1,0,0,0,5.43552,100.389,"6995, Tingkat 1
Jalan Ong Yi How
13400
Pulau Pinang","04-323 6399","Pulau Pinang"
"Klinik Pakar Kanak-Kanak Butterworth",1,0,0,0,5.43555,100.389,"6995
Jalan Ong Yi How
13400, Butterworth
Pulau Pinang","04-324 1910","Pulau Pinang"
"Klinik C.H. Ang",1,0,0,0,5.43554,100.389,"7003
Jalan Ong Yi How
13400, Butterworth
Pulau Pinang","04-333 3113","Pulau Pinang"
"Klinik Kh Soon",1,0,0,0,5.43677,100.386,"6489
Jalan Raja Uda
13000, Butterworth
Pulau Pinang","04-331 3622","Pulau Pinang"
"Klinik Xavier",1,0,0,0,5.44583,100.383,"633
Jalan Bagan Ajam
13000, Butterworth
Pulau Pinang","04-331 4684","Pulau Pinang"
"Poliklinik Dr.Azhar & Rakan-Rakan",1,0,0,0,5.4453,100.382,"No. 1510, Tingkat Bawah, Taman Arowana
Jalan Permatang Pauh
13500, Permatang Pauh
Pulau Pinang","04-398 8180","Pulau Pinang"
"Klinik Joe Fernandez",1,0,0,0,5.44513,100.382,"620
Jalan Teluk Air Tawar
13000, Butterworth
Pulau Pinang","04-332 2900","Pulau Pinang"
"Rozi And Teoh Klinik",1,0,0,0,5.41406,100.372,"6722
Jalan Kampong Gajah
12200, Butterworth
Pulau Pinang","04-332 3535","Pulau Pinang"
"Klinik Pergigian Thang",1,0,0,0,5.412,100.371,"3849, Tingkat 1
Jalan Bagan Luar
12000, Butterworth
Pulau Pinang","04-468 6945","Pulau Pinang"
"Klinik K. H. Ong",1,0,0,0,5.4119,100.371,"3851
Jalan Bagan Luar
12000, Butterworth
Pulau Pinang","04-331 1934","Pulau Pinang"
"Klinik Pillai",1,0,0,0,5.41112,100.371,"Jalan Bagan Luar
12000, Butterworth
Pulau Pinang","04-333 1040","Pulau Pinang"
"Klinik Pergigian Lim",1,0,0,0,5.40866,100.371,"4703A
Jalan Bagan Luar
12000, Butterworth
Pulau Pinang","04-332 7373","Pulau Pinang"
"Klinik Dr Ng",1,0,0,0,5.42057,100.381,"No 145, Pusat Perniagaan Raja Uda
Jalan Raja Uda
12300, Butterworth
Pulau Pinang","04-490 0232","Pulau Pinang"
"Klinik Pergigian Maxcare",1,0,0,0,5.42465,100.382,"No 7303, Tingkat Bawah, Taman Angerik
Jalan Raja Uda
12300, Butterworth
Pulau Pinang","04-333 7289","Pulau Pinang"
"Reddy Klinik",1,0,0,0,5.43257,100.378,"4773
Jalan Bagan Jermal
12300, Butterworth
Pulau Pinang","04-332 7248","Pulau Pinang"
"Klinik Syed Alwi Dan Chandran",1,0,0,0,5.41557,100.373,"6466
Jalan Kampung Gajah
12200, Butterworth
Pulau Pinang","04-333 0789","Pulau Pinang"
"Klinik Munnir",1,0,0,0,5.41358,100.375,"6656
Jaaln Telaga Air
12200, Butterworth
Pulau Pinang","04-331 7333","Pulau Pinang"
"Klinik Yoong",1,0,0,0,5.41343,100.376,"4743
Jalan Telaga Air
12200, Butterworth
Pulau Pinang","04-331 5959","Pulau Pinang"
"Klinik Jen Jen",1,0,0,0,5.40923,100.372,"4472
Jalan Kg. Benggali
12200, Butterworth
Pulau Pinang","04-333 4114","Pulau Pinang"
"Klinik Ling",1,0,0,0,5.40822,100.371,"4220
Jalan Kg. Benggali
12200, Butterworth
Pulau Pinang","04-332 8146","Pulau Pinang"
"Klinik United",1,0,0,0,5.39872,100.372,"4793
Jalan Chain Ferry
12100, Butterworth
Pulau Pinang","04-323 2077","Pulau Pinang"
"Klinik Poh",1,0,0,0,5.39903,100.373,"4997, Tingkat Bawah
Jalan Chain Ferry
12100, Butterworth
Pulau Pinang","04-323 6994","Pulau Pinang"
"Klinik Pergigian Butterworth",1,0,0,0,5.39769,100.368,"3920,First Floor
Jalan Bagan Luar
12000, Butterworth
Pulau Pinang","04-323 9831","Pulau Pinang"
"Seet Dental Surgery",1,0,0,0,5.40876,100.371,"4423, 1St Floor
Jalan Bagan Luar
12000, Butterworth
Pulau Pinang","04-332 1282","Pulau Pinang"
"Island Dental Surgery",1,0,0,0,5.3213,100.286,"102-A, Tingkat Satu
Jalan Mayang Pasir
11950, Bayan Baru
Pulau Pinang","04-643 7803","Pulau Pinang"
"Island Dental Surgery",1,0,0,0,5.35498,100.239,"111C-12, Tingkat Bawah
Jalan Bukit Penara
11000, Balik Pulau
Pulau Pinang","04-866 9006","Pulau Pinang"
"Poliklinik Koay & Cheah",1,0,0,0,5.42575,100.382,"6542
Jalan Raja Uda
12300, Butterworth
Pulau Pinang","04-331 0417","Pulau Pinang"
"Selva Klinik",1,0,0,0,5.43017,100.397,"G 07, Taman Mesra
Jalan Bagan Lalang
13400, Butterworth
Pulau Pinang","04-333 1768","Pulau Pinang"
"Klinik Bagan Ajam",1,0,0,0,5.44909,100.388,"860, Taman Perkasa
Jalan Permatang Tengah
12100, Butterworth
Pulau Pinang","04-333 1768","Pulau Pinang"
"Klinik Pergigian A Marina",1,0,0,0,5.3239,100.291,"4E
Jalan Sungai Nibong
11950, Bayan Baru
Pulau Pinang","04-643 7487","Pulau Pinang"
"Klinik 24 Jam",1,0,0,0,5.33084,100.294,"1
Jalan Relau
11950, Bayan Lepas
Pulau Pinang","04-644 7199","Pulau Pinang"
"Klinik Joe Fernandez",1,0,0,0,5.33039,100.294,"1-L
Jalan Sultan Azlan Shah
11950, Bayan Baru
Pulau Pinang","04-644 6699","Pulau Pinang"
"Klinik Pergigian E.L. Lim",1,0,0,0,5.33242,100.294,"1-2-2
Jalan Tun Dr. Awang
11900, Bayan Lepas
Pulau Pinang","04-641 0375","Pulau Pinang"
"Relau Dental Surgery",1,0,0,0,5.33246,100.294,"No 1-1-7, Ideal Evenue
Jalan Tun Dr. Awang
11900, Bayan Lepas
Pulau Pinang","04-641 0288","Pulau Pinang"
"Klinik Bayan Medic",1,0,0,0,5.33583,100.291,"215-1-2, Krystal Square
11900, Bayan Lepas
Pulau Pinang","04-642 5844","Pulau Pinang"
"Klinik Pakar Kanak-Kanak Toong",1,0,0,0,5.33586,100.291,"215-1-3, Paras 1, Krystal Square
Jalan Bukit Gambir
11900, Bayan Lepas
Pulau Pinang","TIADA","Pulau Pinang"
"Klinik Neoh",1,0,0,0,5.3389,100.295,"33-G-6, Taman Lip Sin
Leboh Nipah
11900, Bayan Lepas
Pulau Pinang","04-643 0789","Pulau Pinang"
"Klinik Abdul Rahim",1,0,0,0,5.29564,100.264,"2-D, Pangsapuri Garuda
11900, Bayan Lepas
Pulau Pinang","04-644 4181","Pulau Pinang"
"Klinik Desa Ara",1,0,0,0,5.32553,100.271,"282
Jalan Dato Ismail Hashim
11900, Bayan Lepas
Pulau Pinang","04-642 8228","Pulau Pinang"
"Klinik Pakar Yeap",1,0,0,0,5.32592,100.272,"270-1
Jalan Dato Ismail Hashim
11900, Bayan Lepas
Pulau Pinang","04-644 4187","Pulau Pinang"
"Tan Klinik",1,0,0,0,5.40202,100.383,"4600-4601
Jalan Chain Ferry
12100, Butterworth
Pulau Pinang","04-331 0349","Pulau Pinang"
"Bp Dianostic Centre Sdn Bhd",1,0,0,0,5.39912,100.373,"5001 & 5002, Tingkat Bawah
Jalan New Fery
12100, Butterworth
Pulau Pinang","04-332 7644","Pulau Pinang"
"Penang International Dental College",1,0,0,0,5.39661,100.367,"19Th,20Th&21St, Of Nb Tower 5050
Jalan Bagan Luar
12000, Butterworth
Pulau Pinang","04-332 5050","Pulau Pinang"
"Klinik Tan & Rakan-Rakan",1,0,0,0,5.40672,100.372,"4644
Jalan Heng Choon Thean
12000, Butterworth
Pulau Pinang","04-331 0349","Pulau Pinang"
"Klinik Pakar Chen & Yu",1,0,0,0,5.41809,100.38,"107, Pusat Perniagaan Raja Uda
Jalan Raja Uda
12300, Butterworth
Pulau Pinang","012-429 6418","Pulau Pinang"
"Klinik Topcare (Raja Uda) Sdn Bhd",1,0,0,0,5.41757,100.38,"90, Pusat Perniagaan Raja Uda
Jalan Raja Uda
12300, Butterworth
Pulau Pinang","04-331 7609","Pulau Pinang"
"Klinik Budi",1,0,0,0,5.32541,100.27,"3, Taman Sungai Ara
Jalan Sungai Ara
11900, Bayan Lepas
Pulau Pinang","04-644 4508","Pulau Pinang"
"Poliklinik Sunway",1,0,0,0,5.32309,100.279,"No. 36 Ground Floor, Sunway Tunas
Persiaran Mahsuri 2
11900, Bayan Lepas
Pulau Pinang","04-645 5529","Pulau Pinang"
"We Care Dental Surgery",1,0,0,0,5.32404,100.278,"No. 13G, Sunway Tunas
Persiaran Mahsuri 1/3
11900, Bayan Baru
Pulau Pinang","04-643 7036","Pulau Pinang"
"Klinik Brunei",1,0,0,0,5.33972,100.304,"41
Jalan Aziz Ibrahim
11900, Bayan Lepas
Pulau Pinang","04-658 1328","Pulau Pinang"
"Poliklinik I-Care",1,0,0,0,5.34085,100.303,"No. 5
Jalan Pantai Jerejak 13
11900, Bayan Lepas
Pulau Pinang","04-656 3993","Pulau Pinang"
"Klinik Kenari",1,0,0,0,5.31557,100.266,"24 Ground Floor, Desa Pilihan
Jalan Kedidi
11900, Sungai Ara
Pulau Pinang","04-643 7661","Pulau Pinang"
"Poliklinik Pan Medic (Sg.Ara)",1,0,0,0,5.32013,100.269,"2 F, Paras 1
Tingkat Kenari Desaria
11900, Sungai Ara
Pulau Pinang","04-646 6975","Pulau Pinang"
"Klinik Bersatu 16 Jam (Sg.Ara)",1,0,0,0,5.32031,100.269,"2B, Paras 1
Tingkat Kenari
11900, Bayan Lepas
Pulau Pinang","04-645 2018","Pulau Pinang"
"Klinik Public",1,0,0,0,5.31999,100.271,"302B-1, Desa Ria
Jalan Dato Ismail Hashim
11900, Bayan Lepas
Pulau Pinang","04-642 2361","Pulau Pinang"
"Klinik Bersatu Relau",1,0,0,0,5.33366,100.276,"No 823 G-12
Jalan Paya Terubong
11900, Relau
Pulau Pinang","04-646 2600","Pulau Pinang"
"Poliklinik Teluk Kumbar",1,0,0,0,5.29311,100.232,"No. 11
Tingkat Teluk Kumbar 2
11920, Teluk Kumbar
Pulau Pinang","04-649 3908","Pulau Pinang"
"Klinik Seri Pulau",1,0,0,0,5.28599,100.237,"711-G-50, Taman Emas
Jalan Teluk Kumbar
11920, Teluk Kumbar
Pulau Pinang","04-649 1857","Pulau Pinang"
"Klinik Ratna",1,0,0,0,5.35031,100.235,"42-44
Jalan Besar
11000, Balik Pulau
Pulau Pinang","04-866 8331","Pulau Pinang"
"Klinik Seri Pulau",1,0,0,0,5.35124,100.235,"51
Jalan Balik Pulau
11000, Balik Pulau
Pulau Pinang","04-866 9422","Pulau Pinang"
"Klinik Murni",1,0,0,0,5.33352,100.217,"No 11A, Taman Pasir Mas
Jalan Balik Pulau
11000, Balik Pulau
Pulau Pinang","04-866 4188","Pulau Pinang"
"Klinik Lee",1,0,0,0,5.41193,100.333,"Jalan Magazine
10300, George Town
Pulau Pinang","04-262 7831","Pulau Pinang"
"Klinik Union",1,0,0,0,5.39246,100.298,"5-1-9, Hunza Complex
Jalan Gangsa
11600, George Town
Pulau Pinang","04-655 3517","Pulau Pinang"
"Optimax Eye Specialist Center",1,0,0,0,5.39908,100.304,"8-1C
Jalan Masjid Negeri
11600, Jelutong
Pulau Pinang","04-282 3522","Pulau Pinang"
"Klinik Soon",1,0,0,0,5.4097,100.332,"132
Jalan C.Y. Choy
10300, George Town
Pulau Pinang","04-261 8268","Pulau Pinang"
"Bp Dianostic Centre Sdn Bhd",1,0,0,0,5.42452,100.329,"Suite G1, Menara Penang Garden
Jalan Sultan Ahmad Shah
10050, Glugor
Pulau Pinang","04-229 2677","Pulau Pinang"
"Intan Poliklinik",1,0,0,0,5.28534,100.282,"1
Lebuh Batu Maung 2
11960, Bayan Lepas
Pulau Pinang","04-626 3932","Pulau Pinang"
"Klinik Bersatu Lip Sin",1,0,0,0,5.34211,100.294,"2-G-2, Taman Lip Sin
Lengkok Nipah
11900, Bayan Lepas
Pulau Pinang","04-643 2901.","Pulau Pinang"
"Klinik Pertama",1,0,0,0,5.33465,100.297,"578-A
Jalan Sultan Azlan Shah
11900, Bayan Lepas
Pulau Pinang","04-643 4085","Pulau Pinang"
"Klinik Pergigian Smilebay",1,0,0,0,5.32656,100.286,"52, Tingkat 1
Jalan Mahsuri
11950, Bayan Baru
Pulau Pinang","04-643 2637","Pulau Pinang"
"Santokh Ear Nose & Throat Clinic",1,0,0,0,5.4219,100.331,"68
Jalan Sri Bahari
10050, George Town
Pulau Pinang","04-263 9545","Pulau Pinang"
"Klinik Hari",1,0,0,0,5.31893,100.279,"162
Persiaran Mayang Pasir
11900, Bayan Baru
Pulau Pinang","04-644 9943","Pulau Pinang"
"Klinik Pergigian Family",1,0,0,0,5.28892,100.247,"1172, Taman Widuri
Jalan Teluk Kumbar
11920, Bayan Lepas
Pulau Pinang","04-649 3861","Pulau Pinang"
"Klinik Dr Gigi Bhar Dental Surgery",1,0,0,0,5.33027,100.294,"1-P, Tingkat Satu
Jalan Sungai Nibong
11900, Bayan Baru
Pulau Pinang","04-644 6555","Pulau Pinang"
"Klinik Pergigian Sri Mutiara",1,0,0,0,5.32982,100.291,"3
Lorong Mahsuri Tujuh
11950, Bayan Baru
Pulau Pinang","016-466 6039","Pulau Pinang"
"Poliklinik Sri Mutiara",1,0,0,0,5.32983,100.291,"3
Lorong Mahsuri Tujuh
11950, Bayan Baru
Pulau Pinang","04-643 3261","Pulau Pinang"
"Klinik Sentosa Sdn Bhd",1,0,0,0,5.326,100.286,"20-C
Lebuh Penang
10200, George Town
Pulau Pinang","04-643 2131","Pulau Pinang"
"Poliklinik Bistari (Relau)",1,0,0,0,5.33463,100.276,"825A
Jalan Paya Terubong
11900, Bayan Lepas
Pulau Pinang","04-644 5039","Pulau Pinang"
"Poliklinik Pan-Medic (Baung Maung)",1,0,0,0,5.28444,100.282,"35
Lebuhraya Batu Maung
11960, Bayan Lepas
Pulau Pinang","04-626 6645","Pulau Pinang"
"Poliklinik Dr Azhar Dan Rakan-Rakan",1,0,0,0,5.35138,100.239,"39, Mk. 6
Jalan Tun Sardon
11000, Balik Pulau
Pulau Pinang","04-866 3592","Pulau Pinang"
"Siak Dental Surgery",1,0,0,0,5.2946,100.258,"229
Jalan Raya
11900, Bayan Lepas
Pulau Pinang","04-643 0796","Pulau Pinang"
"Klinik Kong & Sia 16 Jam",1,0,0,0,5.35091,100.235,"25
Jalan Besar
11000, Balik Pulau
Pulau Pinang","TIADA","Pulau Pinang"
"Klinik Kanak-Kanak Lim",1,0,0,0,5.41805,100.325,"39
Jalan Rangoon
11700, George Town
Pulau Pinang","04-227 0723","Pulau Pinang"
"Poliklinik Hong",1,0,0,0,5.40335,100.309,"288-A-11
Jalan Thean Teik
11500, Ayer Itam
Pulau Pinang","04-281 1828","Pulau Pinang"
"Klinik B.S. Tan",1,0,0,0,5.41779,100.341,"No. 21
Lebuh Gereja
10200, George Town
Pulau Pinang","04-261 8345","Pulau Pinang"
"Klinik Pergigian Ng",1,0,0,0,5.42032,100.381,"148
Jalan Raja Uda
12300, Butterworth
Pulau Pinang","04-332 3142","Pulau Pinang"
"Klinik Bersatu 16 Jam",1,0,0,0,5.38503,100.393,"56, Taman Chai Leng
Jalan Kurau
13700, Prai
Pulau Pinang","04-397 8810","Pulau Pinang"
"Klinik Bersatu 16 Jam",1,0,0,0,5.43101,100.384,"No. 5021
Jalan Raja Uda
13000, Butterworth
Pulau Pinang","04-324 5841","Pulau Pinang"
"Klinik Dr. Aqib & Surgeri",1,0,0,0,5.53299,100.431,"No. 9 & 11, Taman Paya Keladi
Jalan Paya Keladi 2
13200, Kepala Batas
Pulau Pinang","04-575 4996","Pulau Pinang"
"Pusat Pakar Mata Isec",1,0,0,0,5.42437,100.32,"229-G
Jalan Burma
10050, George Town
Pulau Pinang","04 228 8802","Pulau Pinang"
"Pusat Pakar Perubatan Dr. Anwar",1,0,0,0,5.39675,100.4,"No. 57 & 59, Sunway Perdana
Jalan Todak 6
13700, Seberang Jaya
Pulau Pinang","04 383 8829","Pulau Pinang"
"Klinik Pakar Mata Vista Eye",1,0,0,0,5.35138,100.458,"No. 2
Lorong Bukit Kecil Indah
14000, Bukit Mertajam
Pulau Pinang","04-539 3937","Pulau Pinang"
"Putra Poliklinik & Surgery",1,0,0,0,5.33686,100.291,"No.20
Solok Bukit Jambul
11950, Bayan Lepas
Pulau Pinang","04-646 4042","Pulau Pinang"
"Poliklinik Khor",1,0,0,0,5.34694,100.446,"Taman Sri Rambai, 38
Tingkat Binjai 12
14000, Bukit Mertajam
Pulau Pinang","04-539 4101","Pulau Pinang"
"Teoh Polyclinic",1,0,0,0,5.41519,100.335,"145
Lebuh Carnarvon
10200, George Town
Pulau Pinang","04-261 9537","Pulau Pinang"
"Koe Klinik",1,0,0,0,5.43,100.313,"289
Jalan Burma
10350, Pulau Tikus
Pulau Pinang","04-227 0404","Pulau Pinang"
"Klinik Sein",1,0,0,0,5.40663,100.332,"330
Pengkalan Weld
10300, George Town
Pulau Pinang","TIADA","Pulau Pinang"
"Klinik Sri Pinang",1,0,0,0,5.40617,100.319,"159-G-5
Jalan Sungai Pinang
10150, George Town
Pulau Pinang","04-251 2599","Pulau Pinang"
"Klinik Joe Fernandez",1,0,0,0,5.38375,100.39,"1303
Jalan Chai Leng
13700, Prai
Pulau Pinang","04-390 0851","Pulau Pinang"
"Klinik Singapore",1,0,0,0,5.28828,100.282,"19-1
Lintang Batu Maung 1
11960, Bayan Lepas
Pulau Pinang","04-626 1319","Pulau Pinang"
"Klinik Loh Surgery",1,0,0,0,5.39256,100.308,"No 84 - 84A
Jalan Tan Sri Trh Ewe Lim
11600, Jelutong
Pulau Pinang","04-282 7868","Pulau Pinang"
"Poliklinik Rajoo",1,0,0,0,5.38637,100.385,"2908
Jalan Perai
13600, Prai
Pulau Pinang","04-398 1677","Pulau Pinang"
